state,zipcode,city,agegroup,gender,employment,occupation,template,spanish,extra_qualifs,internshipflag,customerservice,cpr,techskills,wpm,grammar,college,employeemonth,volunteer,skill,callback,adtitle,type
Arizona,3,phoenix,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,open house legal healthcare accounting & finance admin assistants,Y
Illinois,3,chicago,1,1,0,sales, B,1,1,0,0,0,0,0,0,1,1,1,1,0,upscale evanston women's boutique,Y
Illinois,1,chicago,3,1,0,sales, C,0,0,0,1,0,0,0,1,1,1,1,1,0,upscale evanston women's boutique,OBL
Illinois,2,chicago,2,1,0,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,upscale evanston women's boutique,MB
Utah,3,salt lake city,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,admin assistant,Y
Utah,2,salt lake city,3,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,admin assistant,OBE
Utah,1,salt lake city,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,admin assistant,OBL
Arizona,3,phoenix,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,accounting assistant,Y
Arizona,1,phoenix,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,accounting assistant,ML
Arizona,2,phoenix,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,accounting assistant,OH
Massachusetts,1,boston,1,1,0,admin, C,0,0,0,0,0,0,1,1,1,1,1,1,1,part time receptionist,Y
Massachusetts,3,boston,3,1,0,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,1,part time receptionist,OBL
Massachusetts,2,boston,3,1,0,admin, B,1,0,0,0,0,0,1,0,1,1,1,1,0,part time receptionist,OH
Arizona,3,phoenix,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,office asst receptionist,Y
Arizona,2,phoenix,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,office asst receptionist,OH
Arizona,1,phoenix,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,office asst receptionist,ML
New York,3,new york,1,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, administrative assistant wanted,Y
Illinois,1,chicago,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1, front desk representative,MB
Illinois,2,chicago,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, front desk representative,Y
Illinois,3,chicago,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1, front desk representative,ML
Florida,2,miami,2,0,1,security, C,0,1,0,0,1,0,0,1,1,1,0,1,0, immediate security officer positions,MH
Florida,1,miami,1,0,1,security, A,1,1,0,0,1,0,0,0,0,1,1,1,0, immediate security officer positions,Y
Florida,3,miami,2,0,1,security, B,1,0,0,0,1,0,0,1,1,1,0,1,0, immediate security officer positions,MB
California,2,los angeles,1,1,1,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,g star raw santa monica full time and part time sales associates,Y
California,3,los angeles,2,1,1,sales, C,1,1,0,1,0,0,0,1,0,1,0,1,0,g star raw santa monica full time and part time sales associates,MB
California,1,los angeles,2,1,1,sales, B,0,1,0,1,0,0,0,1,0,1,1,1,0,g star raw santa monica full time and part time sales associates,ML
Arizona,2,phoenix,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,admin assistant,OH
Arizona,1,phoenix,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,admin assistant,ML
Arizona,3,phoenix,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,admin assistant,Y
Arizona,2,phoenix,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist,OH
Arizona,3,phoenix,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist,Y
Arizona,1,phoenix,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist,ML
Florida,1,sarasota,3,1,1,admin, B,0,0,0,0,0,0,1,1,1,1,1,1,0, office assistant for window treatment shop,OL
Florida,2,sarasota,3,1,1,admin, A,1,1,0,0,0,0,1,1,0,1,0,1,1, office assistant for window treatment shop,OH
Florida,3,sarasota,1,1,1,admin, C,1,1,0,0,0,0,1,0,1,1,0,1,0, office assistant for window treatment shop,Y
New York,3,new york,1,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, executive assistant part time,Y
Arizona,2,phoenix,3,1,0,sales, C,1,0,0,1,0,0,0,1,1,0,1,1,0,luxury retail sales associate,OBE
Arizona,1,phoenix,3,1,0,sales, A,0,1,0,0,0,0,0,1,1,1,1,1,0,luxury retail sales associate,OBL
Arizona,3,phoenix,1,1,0,sales, B,1,0,0,1,0,0,0,1,1,0,1,1,0,luxury retail sales associate,Y
Illinois,1,chicago,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, medical office employment opportunity,MB
Illinois,3,chicago,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, medical office employment opportunity,ML
Illinois,2,chicago,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, medical office employment opportunity,Y
Illinois,3,chicago,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, secretary office manager,ML
Illinois,1,chicago,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, secretary office manager,MB
Illinois,2,chicago,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, secretary office manager,Y
Florida,1,miami,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,Y
Florida,3,miami,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,OL
Florida,2,miami,3,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,OBE
California,1,los angeles,2,1,1,sales, B,0,1,0,1,0,0,0,1,0,1,1,1,0,sales associate,ML
California,3,los angeles,2,1,1,sales, C,1,1,0,1,0,0,0,1,0,1,0,1,0,sales associate,MB
California,2,los angeles,1,1,1,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,sales associate,Y
Illinois,2,chicago,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, administrative assistant,Y
Illinois,1,chicago,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, administrative assistant,MB
Illinois,3,chicago,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, administrative assistant,ML
California,2,los angeles,1,1,1,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,retail sales associate sticker planet store original farmers market,Y
California,3,los angeles,2,1,1,sales, C,1,1,0,1,0,0,0,1,0,1,0,1,0,retail sales associate sticker planet store original farmers market,MB
California,1,los angeles,2,1,1,sales, B,0,1,0,1,0,0,0,1,0,1,1,1,0,retail sales associate sticker planet store original farmers market,ML
North Carolina,3,charlotte,1,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,smart receptionist required,Y
North Carolina,1,charlotte,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,smart receptionist required,OBE
North Carolina,2,charlotte,2,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,smart receptionist required,MH
Pennsylvania,1,pittsburgh,1,1,1,sales, A,1,0,0,1,0,0,0,1,1,0,1,1,0,full & part time men's clothing sales associates heinz healey's,Y
Pennsylvania,3,pittsburgh,2,1,1,sales, C,0,1,0,0,0,0,0,1,1,1,1,1,0,full & part time men's clothing sales associates heinz healey's,MB
Pennsylvania,2,pittsburgh,3,1,1,sales, B,0,1,0,1,0,0,0,0,1,1,1,1,0,full & part time men's clothing sales associates heinz healey's,OBE
Florida,2,miami,3,0,1,sales, C,0,1,0,1,0,0,0,0,1,1,1,1,0, hiring farmers market,OH
Florida,3,miami,1,0,1,sales, B,1,1,0,0,0,0,0,0,1,1,1,1,0, hiring farmers market,Y
Florida,1,miami,3,0,1,sales, A,1,1,0,0,0,0,0,1,1,0,1,1,0, hiring farmers market,OBE
Illinois,3,chicago,1,1,0,sales, B,1,1,0,0,0,0,0,0,1,1,1,1,0,mackenzie child's full time retail selling specialist bloomingdale's,Y
Illinois,1,chicago,3,1,0,sales, C,0,0,0,1,0,0,0,1,1,1,1,1,1,mackenzie child's full time retail selling specialist bloomingdale's,OBL
Illinois,2,chicago,2,1,0,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,mackenzie child's full time retail selling specialist bloomingdale's,MB
Florida,3,sarasota,1,1,1,admin, C,1,1,0,0,0,0,1,0,1,1,0,1,0, executive assistant to ceo,Y
Florida,2,sarasota,3,1,1,admin, A,1,1,0,0,0,0,1,1,0,1,0,1,0, executive assistant to ceo,OH
Florida,1,sarasota,3,1,1,admin, B,0,0,0,0,0,0,1,1,1,1,1,1,0, executive assistant to ceo,OL
Massachusetts,2,boston,3,1,0,admin, B,1,0,0,0,0,0,1,0,1,1,1,1,0,part time receptionist office assistant,OH
Massachusetts,3,boston,3,1,0,admin, A,1,1,0,0,0,0,1,1,1,0,0,1,0,part time receptionist office assistant,OBL
Massachusetts,1,boston,1,1,0,admin, C,0,0,0,0,0,0,1,1,1,1,1,1,0,part time receptionist office assistant,Y
Illinois,1,chicago,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, part time office assistant,MB
Illinois,2,chicago,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, part time office assistant,Y
Illinois,3,chicago,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, part time office assistant,ML
New York,3,new york,1,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, receptionist,Y
Texas,2,houston,1,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative office assistant,Y
Texas,1,houston,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative office assistant,OBE
Texas,3,houston,2,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative office assistant,MB
Illinois,3,chicago,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, medical receptionist,ML
Illinois,2,chicago,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, medical receptionist,Y
Illinois,1,chicago,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, medical receptionist,MB
Florida,2,miami,3,0,1,sales, C,0,1,0,1,0,0,0,0,1,1,1,1,1, vince camuto now hiring,OH
Florida,3,miami,1,0,1,sales, B,1,1,0,0,0,0,0,0,1,1,1,1,0, vince camuto now hiring,Y
Florida,1,miami,3,0,1,sales, A,1,1,0,0,0,0,0,1,1,0,1,1,1, vince camuto now hiring,OBE
Florida,1,sarasota,3,1,1,admin, B,0,0,0,0,0,0,1,1,1,1,1,1,0, office assistant with adobe pro,OL
Florida,3,sarasota,1,1,1,admin, C,1,1,0,0,0,0,1,0,1,1,0,1,0, office assistant with adobe pro,Y
Florida,2,sarasota,3,1,1,admin, A,1,1,0,0,0,0,1,1,0,1,0,1,0, office assistant with adobe pro,OH
Illinois,3,chicago,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1, administrative assistant receptionist,ML
Illinois,2,chicago,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, administrative assistant receptionist,Y
Illinois,1,chicago,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, administrative assistant receptionist,MB
Florida,3,miami,1,0,1,sales, B,1,1,0,0,0,0,0,0,1,1,1,1,0, cheese clerk needed,Y
Florida,2,miami,3,0,1,sales, C,0,1,0,1,0,0,0,0,1,1,1,1,1, cheese clerk needed,OH
Florida,1,miami,3,0,1,sales, A,1,1,0,0,0,0,0,1,1,0,1,1,1, cheese clerk needed,OBE
New York,1,new york,3,1,1,sales, B,1,1,0,1,0,0,0,1,1,0,0,1,0,seeking sales girl for lingerie shop,OBE
New York,3,new york,3,1,1,sales, C,0,1,0,1,0,0,0,1,1,0,1,1,0,seeking sales girl for lingerie shop,OBL
New York,2,new york,1,1,1,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,seeking sales girl for lingerie shop,Y
Illinois,3,chicago,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, admin assistant train to legal,ML
Illinois,1,chicago,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, admin assistant train to legal,MB
Illinois,2,chicago,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, admin assistant train to legal,Y
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, admin sales assistant,MB
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, admin sales assistant,Y
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, admin sales assistant,OBL
Utah,2,salt lake city,3,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist admin opening,OBE
Utah,1,salt lake city,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist admin opening,OBL
Utah,3,salt lake city,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1,receptionist admin opening,Y
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, executive assistant to president leading talent agency k paid ot,Y
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, executive assistant to president leading talent agency k paid ot,MB
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, executive assistant to president leading talent agency k paid ot,OBL
Utah,1,salt lake city,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,dental front office position,OBL
Utah,3,salt lake city,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1,dental front office position,Y
Utah,2,salt lake city,3,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,dental front office position,OBE
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, dental assistant front office,OBL
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, dental assistant front office,Y
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, dental assistant front office,MB
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, front office coordinator to boutique investment firm to k,OBL
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, front office coordinator to boutique investment firm to k,Y
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, front office coordinator to boutique investment firm to k,MB
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, c level administrative assistant to chairman private firm k k,Y
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, c level administrative assistant to chairman private firm k k,MB
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, c level administrative assistant to chairman private firm k k,OBL
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, construction project manager superintendent office administrator,OBL
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, construction project manager superintendent office administrator,MB
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, construction project manager superintendent office administrator,Y
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, admin assistant,Y
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, admin assistant,MB
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, admin assistant,OBL
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, sales administrative assistant,OBL
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, sales administrative assistant,MB
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, sales administrative assistant,Y
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, now hiring exp admin,OBL
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, now hiring exp admin,Y
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, now hiring exp admin,MB
Texas,3,houston,2,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,admin job for new office opening,MB
Texas,2,houston,1,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,admin job for new office opening,Y
Texas,1,houston,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,admin job for new office opening,OBE
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, operations coordinator entry level administrator,MB
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, operations coordinator entry level administrator,OBL
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, operations coordinator entry level administrator,Y
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, amazing upbeat receptionist,MB
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, amazing upbeat receptionist,OBL
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,1, amazing upbeat receptionist,Y
New York,3,new york,3,1,1,sales, C,0,1,0,1,0,0,0,1,1,0,1,1,0,part time sales position at nolita boutique,OBL
New York,2,new york,1,1,1,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,0,part time sales position at nolita boutique,Y
New York,1,new york,3,1,1,sales, B,1,1,0,1,0,0,0,1,1,0,0,1,0,part time sales position at nolita boutique,OBE
Illinois,2,chicago,2,1,0,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,1,boutique sales part time help,MB
Illinois,3,chicago,1,1,0,sales, B,1,1,0,0,0,0,0,0,1,1,1,1,0,boutique sales part time help,Y
Illinois,1,chicago,3,1,0,sales, C,0,0,0,1,0,0,0,1,1,1,1,1,1,boutique sales part time help,OBL
California,1,los angeles,3,1,1,admin, C,0,1,0,0,0,0,0,1,1,1,1,1,0, front desk administrative assistant,OBL
California,3,los angeles,3,1,1,admin, B,1,1,0,0,0,0,0,1,0,1,1,1,0, front desk administrative assistant,OBE
California,2,los angeles,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, front desk reception dental office,Y
California,2,los angeles,1,1,1,admin, A,0,1,0,0,0,0,0,1,1,1,1,1,0, front desk administrative assistant,Y
California,3,los angeles,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, front desk reception dental office,MB
California,1,los angeles,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, front desk reception dental office,OBL
California,3,los angeles,2,1,1,sales, C,1,1,0,1,0,0,0,1,0,1,0,1,0,retail sales position,MB
California,1,los angeles,2,1,1,sales, B,0,1,0,1,0,0,0,1,0,1,1,1,1,retail sales position,ML
California,2,los angeles,1,1,1,sales, A,0,0,0,1,0,0,0,1,1,1,1,1,1,retail sales position,Y
Arizona,2,phoenix,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,OH
Arizona,3,phoenix,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,Y
Arizona,1,phoenix,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,ML
Florida,2,miami,3,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist office assistant,OBE
Florida,3,miami,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist office assistant,OL
Florida,1,miami,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist office assistant,Y
Florida,2,sarasota,2,0,0,security, B,1,1,0,0,1,0,0,0,1,1,0,1,0, security guard required,ML
Florida,1,sarasota,2,0,0,security, A,1,0,0,0,1,0,0,1,0,1,1,1,0, security guard required,MH
Florida,3,sarasota,1,0,0,security, C,1,1,0,0,1,0,0,0,0,1,1,1,0, security guard required,Y
Florida,1,sarasota,2,0,0,security, A,1,0,0,0,1,0,0,1,0,1,1,1,0, immediately recruiting patient watch,MH
Florida,2,sarasota,2,0,0,security, B,1,1,0,0,1,0,0,0,1,1,0,1,0, immediately recruiting patient watch,ML
Florida,3,sarasota,1,0,0,security, C,1,1,0,0,1,0,0,0,0,1,1,1,0, immediately recruiting patient watch,Y
Michigan,2,birmingham,3,0,1,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0, armed security guards wanted,OBE
Michigan,3,birmingham,2,0,1,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0, armed security guards wanted,MB
Michigan,1,birmingham,1,0,1,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0, armed security guards wanted,Y
Arizona,3,phoenix,2,0,0,security, B,1,1,0,0,1,0,0,1,1,0,0,1,0, security needed asap start monday,MB
Arizona,2,phoenix,1,0,0,security, A,0,1,0,0,1,0,0,1,1,0,1,1,0, security needed asap start monday,Y
Arizona,1,phoenix,3,0,0,security, C,1,1,0,0,1,0,0,0,1,0,1,1,0, security needed asap start monday,OBE
Utah,3,salt lake city,3,0,0,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0, assistant director of security,OBE
Utah,1,salt lake city,2,0,0,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0, assistant director of security,ML
Utah,2,salt lake city,1,0,0,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0, assistant director of security,Y
California,2,los angeles,1,1,1,admin, A,0,1,0,0,0,0,0,1,1,1,1,1,0, experienced office assistant needed,Y
California,1,los angeles,3,1,1,admin, C,0,1,0,0,0,0,0,1,1,1,1,1,0, experienced office assistant needed,OBL
California,3,los angeles,3,1,1,admin, B,1,1,0,0,0,0,0,1,0,1,1,1,0, experienced office assistant needed,OBE
California,2,los angeles,1,1,1,admin, A,0,1,0,0,0,0,0,1,1,1,1,1,0, front desk receptionist,Y
California,3,los angeles,3,1,1,admin, B,1,1,0,0,0,0,0,1,0,1,1,1,1, front desk receptionist,OBE
California,1,los angeles,3,1,1,admin, C,0,1,0,0,0,0,0,1,1,1,1,1,1, front desk receptionist,OBL
California,1,los angeles,3,1,1,admin, C,0,1,0,0,0,0,0,1,1,1,1,1,0, administrative assistant office clerk,OBL
California,3,los angeles,3,1,1,admin, B,1,1,0,0,0,0,0,1,0,1,1,1,0, administrative assistant office clerk,OBE
California,2,los angeles,1,1,1,admin, A,0,1,0,0,0,0,0,1,1,1,1,1,1, administrative assistant office clerk,Y
California,3,los angeles,3,1,1,admin, B,1,1,0,0,0,0,0,1,0,1,1,1,0, male secretary,OBE
California,1,los angeles,3,1,1,admin, C,0,1,0,0,0,0,0,1,1,1,1,1,0, male secretary,OBL
California,2,los angeles,1,1,1,admin, A,0,1,0,0,0,0,0,1,1,1,1,1,0, male secretary,Y
California,1,los angeles,3,1,1,admin, C,0,1,0,0,0,0,0,1,1,1,1,1,0, office assistant,OBL
California,3,los angeles,3,1,1,admin, B,1,1,0,0,0,0,0,1,0,1,1,1,0, office assistant,OBE
California,2,los angeles,1,1,1,admin, A,0,1,0,0,0,0,0,1,1,1,1,1,0, office assistant,Y
California,1,los angeles,3,1,1,admin, C,0,1,0,0,0,0,0,1,1,1,1,1,0, part time office assistant,OBL
California,3,los angeles,3,1,1,admin, B,1,1,0,0,0,0,0,1,0,1,1,1,0, part time office assistant,OBE
California,2,los angeles,1,1,1,admin, A,0,1,0,0,0,0,0,1,1,1,1,1,0, part time office assistant,Y
California,1,los angeles,3,1,1,admin, C,0,1,0,0,0,0,0,1,1,1,1,1,0, mmj dispensary looking for receptionist,OBL
California,3,los angeles,3,1,1,admin, B,1,1,0,0,0,0,0,1,0,1,1,1,1, mmj dispensary looking for receptionist,OBE
California,2,los angeles,1,1,1,admin, A,0,1,0,0,0,0,0,1,1,1,1,1,1, mmj dispensary looking for receptionist,Y
California,3,los angeles,3,1,1,admin, B,1,1,0,0,0,0,0,1,0,1,1,1,0, executive assistant for medical office,OBE
California,1,los angeles,3,1,1,admin, C,0,1,0,0,0,0,0,1,1,1,1,1,0, executive assistant for medical office,OBL
California,2,los angeles,1,1,1,admin, A,0,1,0,0,0,0,0,1,1,1,1,1,0, executive assistant for medical office,Y
Florida,3,sarasota,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1, full time invoicing coordinator,Y
Florida,2,sarasota,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, full time invoicing coordinator,OBL
Florida,1,sarasota,3,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, full time invoicing coordinator,OL
Utah,3,salt lake city,2,1,1,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0,part time office admin,MB
Utah,2,salt lake city,1,1,1,admin, A,1,0,0,0,0,0,1,1,1,1,0,1,0,part time office admin,Y
Utah,1,salt lake city,2,1,1,admin, B,0,1,0,0,0,0,1,1,1,1,0,1,0,part time office admin,ML
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, receptionist,Y
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, receptionist,OH
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, receptionist,OBE
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, administrative assistant biller for a medical office,OBE
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, administrative assistant biller for a medical office,Y
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, administrative assistant biller for a medical office,OH
Massachusetts,2,boston,2,1,1,sales, C,1,1,0,1,0,0,0,0,0,1,1,1,1, gift shop sales associate,MB
Massachusetts,3,boston,1,1,1,sales, A,0,1,0,1,0,0,0,1,1,0,1,1,1, gift shop sales associate,Y
Massachusetts,1,boston,2,1,1,sales, B,1,1,0,0,0,0,0,1,1,1,0,1,1, gift shop sales associate,MH
Utah,2,salt lake city,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,pt receptionist,ML
Utah,3,salt lake city,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,pt receptionist,MB
Utah,1,salt lake city,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,pt receptionist,Y
North Carolina,2,charlotte,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,front office receptionist needed,Y
North Carolina,1,charlotte,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,front office receptionist needed,OBE
North Carolina,3,charlotte,3,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,front office receptionist needed,OL
New York,1,new york,1,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, office assistant,Y
Utah,2,salt lake city,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,office administration,ML
Utah,1,salt lake city,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,office administration,Y
Utah,3,salt lake city,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1,office administration,MB
Florida,3,sarasota,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0, office clerical a c co,OBL
